heuristic;points;hyperplane_budget;jaccard_index;time;exceptions
LessArea;14;13;0.9988597883371143;2193252;false
DistanceFromG2;14;13;0.9984146737143866;1256944;false
CuttingSmallerAngle;14;3;0.01440475106352531;112125;false
CuttingSmallerAngle2;14;3;0.02228648746003185;103092;false
CuttingLargerAngle;14;3;0.5335189353038365;50655;false
CuttingLargerAngle2;14;3;0.46536633060945876;50883;false
DistanceFromG;14;3;0.08749528406208126;56487;false
CuttingEdges;14;3;0.6480076043665286;95142;false
LessArea;14;3;1.64001654195976E-4;2671108;false
DistanceFromG2;14;3;0.5335189353038365;93302;false
CuttingSmallerAngle;14;4;0.12066296330024588;58399;false
CuttingSmallerAngle2;14;4;0.021966024585932345;82988;false
CuttingLargerAngle;14;4;0.7302743700157415;41752;false
CuttingLargerAngle2;14;4;0.6811461614749149;81391;false
DistanceFromG;14;4;0.48130862398688645;156332;false
CuttingEdges;14;4;0.8769479213614929;248380;false
LessArea;14;4;3.5624989279802507E-4;2566672;false
DistanceFromG2;14;4;0.7248656770785903;336433;false
CuttingSmallerAngle;14;5;0.15844900932779996;43424;false
CuttingSmallerAngle2;14;5;0.014066716597461256;51343;false
CuttingLargerAngle;14;5;0.8177696540778228;36927;false
CuttingLargerAngle2;14;5;0.8534411939706605;50057;false
DistanceFromG;14;5;0.6187993547295979;49811;false
CuttingEdges;14;5;0.9381287118328595;92197;false
LessArea;14;5;0.6850861011079437;1787988;false
DistanceFromG2;14;5;0.7686490951903938;139090;false
CuttingSmallerAngle;14;6;0.22866769875239049;26856;false
CuttingSmallerAngle2;14;6;0.15745343551046953;31273;false
CuttingLargerAngle;14;6;0.8871915126126947;21636;false
CuttingLargerAngle2;14;6;0.9034657134487899;36057;false
DistanceFromG;14;6;0.6200742841531477;45584;false
CuttingEdges;14;6;0.9675027001862581;46940;false
LessArea;14;6;0.6861991670489453;2257886;false
DistanceFromG2;14;6;0.8429560149348876;170304;false
CuttingSmallerAngle;14;7;0.3290911574537838;36396;false
CuttingSmallerAngle2;14;7;0.547326288787723;83148;false
CuttingLargerAngle;14;7;0.9682731211052857;57340;false
CuttingLargerAngle2;14;7;0.9712064285065689;79019;false
DistanceFromG;14;7;0.7877730365436403;177705;false
CuttingEdges;14;7;0.9792573602472343;81955;false
LessArea;14;7;0.6897706470921104;1633221;false
DistanceFromG2;14;7;0.9121144314205055;398243;false
CuttingSmallerAngle;14;8;0.5765510557196196;31388;false
CuttingSmallerAngle2;14;8;0.7683835059650819;45915;false
CuttingLargerAngle;14;8;0.9815362899553775;27605;false
CuttingLargerAngle2;14;8;0.9839954427158288;29023;false
DistanceFromG;14;8;0.8937743114730639;135496;false
CuttingEdges;14;8;0.9897340450902284;65853;false
LessArea;14;8;0.7496093641086022;1338406;false
DistanceFromG2;14;8;0.9649296837394461;457851;false
CuttingSmallerAngle;14;9;0.7454076521784381;32042;false
CuttingSmallerAngle2;14;9;0.9229492012740199;31142;false
CuttingLargerAngle;14;9;0.9874913812169072;22912;false
CuttingLargerAngle2;14;9;0.9872694237061753;50555;false
DistanceFromG;14;9;0.9495719879792368;186740;false
CuttingEdges;14;9;0.9932412220821293;65920;false
LessArea;14;9;0.9511640838547483;1389095;false
DistanceFromG2;14;9;0.9781928525895378;504951;false
CuttingSmallerAngle;14;10;0.8449952515383715;57045;false
CuttingSmallerAngle2;14;10;0.9602291468096474;34419;false
CuttingLargerAngle;14;10;0.9927992506537265;20832;false
CuttingLargerAngle2;14;10;0.992667853350615;34948;false
DistanceFromG;14;10;0.9503232856752573;274187;false
CuttingEdges;14;10;0.9958658842576129;65918;false
LessArea;14;10;0.9557878632759831;2287127;false
DistanceFromG2;14;10;0.988766310640457;489671;false
CuttingSmallerAngle;14;11;0.9156985442387501;20037;false
CuttingSmallerAngle2;14;11;0.9703067312388461;36827;false
CuttingLargerAngle;14;11;0.9968354430379747;11750;false
CuttingLargerAngle2;14;11;0.9965918663633974;40235;false
DistanceFromG;14;11;0.9739159847528849;363203;false
CuttingEdges;14;11;0.9972607978999508;41304;false
LessArea;14;11;0.9563470849339673;1200813;false
DistanceFromG2;14;11;0.9860343190185645;437346;false
CuttingSmallerAngle;14;12;0.951312006452704;11547;false
CuttingSmallerAngle2;14;12;0.9817479661528545;23396;false
CuttingLargerAngle;14;12;0.9975867407339951;15002;false
CuttingLargerAngle2;14;12;0.9974435643008983;22344;false
DistanceFromG;14;12;0.9760755590825712;514907;false
CuttingEdges;14;12;0.9978705362706198;32153;false
LessArea;14;12;0.9649021112850941;1330258;false
DistanceFromG2;14;12;0.9979737728804299;1218361;false
CuttingSmallerAngle;14;13;0.9618952216165585;21260;false
CuttingSmallerAngle2;14;13;0.9900745814133196;20985;false
CuttingLargerAngle;14;13;0.9987250705764502;18530;false
CuttingLargerAngle2;14;13;0.9985455107074378;36044;false
DistanceFromG;14;13;0.9950661532257016;918738;false
CuttingEdges;14;13;0.9991228747756361;42309;false
LessArea;14;13;0.9927019020646088;2386024;false
DistanceFromG2;14;13;0.9992487023039796;917644;false
CuttingSmallerAngle;14;3;0.002181075853240887;22395;false
CuttingSmallerAngle2;14;3;3.952143835789493E-4;32501;false
CuttingLargerAngle;14;3;0.5319676317089677;19945;false
CuttingLargerAngle2;14;3;0.5469713318691393;42177;false
DistanceFromG;14;3;0.006240320859611464;20600;false
CuttingEdges;14;3;0.7263933721663378;62550;false
LessArea;14;3;6.392973542745231E-5;1279478;false
DistanceFromG2;14;3;0.49507375868268194;50842;false
CuttingSmallerAngle;14;4;0.032019561282609056;21260;false
CuttingSmallerAngle2;14;4;0.0078155867788978;58271;false
CuttingLargerAngle;14;4;0.6212876733941449;21648;false
CuttingLargerAngle2;14;4;0.6714781453786242;51268;false
DistanceFromG;14;4;0.1303575209775257;35107;false
CuttingEdges;14;4;0.8789693233860139;36489;false
LessArea;14;4;2.1736640044178512E-5;3977456;false
DistanceFromG2;14;4;0.7551369507541945;106864;false
CuttingSmallerAngle;14;5;0.09199863834874877;48933;false
CuttingSmallerAngle2;14;5;0.008050285013811291;61712;false
CuttingLargerAngle;14;5;0.7651679655225386;31206;false
CuttingLargerAngle2;14;5;0.9047790874440597;76444;false
DistanceFromG;14;5;0.17548878361490203;47022;false
CuttingEdges;14;5;0.959363442240678;63899;false
LessArea;14;5;4.8126602358895476E-5;1009667;false
DistanceFromG2;14;5;0.8963973876181738;181134;false
CuttingSmallerAngle;14;6;0.21544394812440842;32535;false
CuttingSmallerAngle2;6;14;null;null;true
CuttingLargerAngle;14;6;0.946311650674893;27541;false
CuttingLargerAngle2;14;6;0.952255182104034;41439;false
DistanceFromG;14;6;0.4508974353651397;72761;false
CuttingEdges;14;6;0.9735848186548414;48059;false
LessArea;14;6;0.7515497705200679;1675978;false
DistanceFromG2;14;6;0.9128804706605274;211062;false
CuttingSmallerAngle;14;7;0.2210981219176035;18509;false
CuttingSmallerAngle2;14;7;0.04233902359943821;24168;false
CuttingLargerAngle;14;7;0.9719382359599144;18027;false
CuttingLargerAngle2;14;7;0.9777184684109018;22336;false
DistanceFromG;14;7;0.4600980681162369;68307;false
CuttingEdges;14;7;0.9841760558067395;31364;false
LessArea;14;7;0.757421474611581;1411805;false
DistanceFromG2;14;7;0.956799375552723;313624;false
CuttingSmallerAngle;14;8;0.43247372179140164;22317;false
CuttingSmallerAngle2;14;8;0.1707676946328095;24482;false
CuttingLargerAngle;14;8;0.9906218014488092;15283;false
CuttingLargerAngle2;14;8;0.9936326446601109;21506;false
DistanceFromG;14;8;0.8156842555417619;127062;false
CuttingEdges;14;8;0.9930795872088561;51298;false
LessArea;14;8;0.8362186839938335;2294020;false
DistanceFromG2;14;8;0.9587768386443267;372044;false
CuttingSmallerAngle;14;9;0.7048081234120988;20017;false
CuttingSmallerAngle2;14;9;0.4113580168827751;37172;false
CuttingLargerAngle;14;9;0.9926769731489016;16223;false
CuttingLargerAngle2;14;9;0.9957804658792552;29115;false
DistanceFromG;14;9;0.8401194535805985;273442;false
CuttingEdges;14;9;0.9974129142592809;36906;false
LessArea;14;9;0.8590187452934535;985713;false
DistanceFromG2;14;9;0.9787888766391758;294630;false
CuttingSmallerAngle;14;10;0.8244051078527423;21391;false
CuttingSmallerAngle2;14;10;0.7279698719081019;26449;false
CuttingLargerAngle;14;10;0.9928679364341343;16220;false
CuttingLargerAngle2;14;10;0.9962178350739349;25069;false
DistanceFromG;14;10;0.8421937530097474;246201;false
CuttingEdges;14;10;0.9991486126571788;23649;false
LessArea;14;10;0.9039814471978935;917196;false
DistanceFromG2;14;10;0.9789798641975067;414992;false
CuttingSmallerAngle;14;11;0.8695305624283888;16044;false
CuttingSmallerAngle2;14;11;0.8346115300891761;21254;false
CuttingLargerAngle;14;11;0.99894970193122;13233;false
CuttingLargerAngle2;14;11;0.9984589575620402;17671;false
DistanceFromG;14;11;0.9436450739775162;357545;false
CuttingEdges;14;11;0.9996165353953662;31983;false
LessArea;14;11;0.9799757860222992;1771651;false
DistanceFromG2;14;11;0.9887082579166736;932829;false
CuttingSmallerAngle;14;12;0.9305889971936699;26566;false
CuttingSmallerAngle2;14;12;0.9353292506465295;39639;false
CuttingLargerAngle;14;12;0.9997177064479168;31782;false
CuttingLargerAngle2;14;12;0.9992859633682603;18986;false
DistanceFromG;14;12;0.965821723319108;1008236;false
CuttingEdges;14;12;0.9996803440660235;19614;false
LessArea;14;12;0.9920863356107833;1721284;false
DistanceFromG2;14;12;0.9997177064479168;740817;false
CuttingSmallerAngle;14;13;0.9998713073512562;5066;false
CuttingSmallerAngle2;14;13;0.9998713073512562;3624;false
CuttingLargerAngle;14;13;0.9998713073512562;4706;false
CuttingLargerAngle2;14;13;0.9998713073512562;13235;false
DistanceFromG;14;13;0.9998713073512562;716046;false
CuttingEdges;14;13;0.9998713073512562;10178;false
LessArea;14;13;0.9998713073512562;1022179;false
DistanceFromG2;14;13;0.9998713073512562;1045324;false
CuttingSmallerAngle;15;3;0.002774694783573807;38150;false
CuttingSmallerAngle2;15;3;1.8582156486611265E-4;50074;false
CuttingLargerAngle;15;3;0.5186003646741716;35044;false
CuttingLargerAngle2;15;3;0.5340483708786847;87673;false
DistanceFromG;15;3;2.7086306220601447E-4;15052;false
CuttingEdges;15;3;0.73509371870477;48463;false
LessArea;15;3;0.7212071899445254;1659958;false
DistanceFromG2;15;3;0.5823093388298716;153932;false
CuttingSmallerAngle;15;4;0.005262010464563184;50934;false
CuttingSmallerAngle2;15;4;4.307282344979151E-6;52962;false
CuttingLargerAngle;15;4;0.8562146556735902;27912;false
CuttingLargerAngle2;15;4;0.8632546971085762;42377;false
DistanceFromG;15;4;0.007670049151736166;31225;false
CuttingEdges;15;4;0.9081773808026845;67331;false
LessArea;15;4;0.7419268116783002;1904585;false
DistanceFromG2;15;4;0.7565040167010201;117108;false
CuttingSmallerAngle;15;5;0.036216373341789544;35725;false
CuttingSmallerAngle2;15;5;3.51773426272525E-6;44569;false
CuttingLargerAngle;15;5;0.8871690185508165;31788;false
CuttingLargerAngle2;15;5;0.892833565769876;41103;false
DistanceFromG;15;5;0.10473812166375984;35962;false
CuttingEdges;15;5;0.9640039395611443;53576;false
LessArea;15;5;0.7507172032764909;1502123;false
DistanceFromG2;15;5;0.7781169071402145;103144;false
CuttingSmallerAngle;15;6;0.16461207124359178;23572;false
CuttingSmallerAngle2;6;15;null;null;true
CuttingLargerAngle;15;6;0.9251460017969452;22511;false
CuttingLargerAngle2;15;6;0.9301523310968961;32172;false
DistanceFromG;15;6;0.17216320490460335;41413;false
CuttingEdges;15;6;0.9809601991689556;38064;false
LessArea;15;6;0.7531322629379621;1431740;false
DistanceFromG2;15;6;0.950227260715607;181265;false
CuttingSmallerAngle;15;7;0.21937265472226627;32302;false
CuttingSmallerAngle2;15;7;0.0;44855;false
CuttingLargerAngle;15;7;0.9811816235928333;31051;false
CuttingLargerAngle2;15;7;0.9828069941310161;40657;false
DistanceFromG;15;7;0.3337891760477776;66649;false
CuttingEdges;15;7;0.9940062910031844;34999;false
LessArea;15;7;0.7757035284459667;1939228;false
DistanceFromG2;15;7;0.941533217060409;210002;false
CuttingSmallerAngle;15;8;0.2611318112150521;26598;false
CuttingSmallerAngle2;15;8;0.08389675875492952;34630;false
CuttingLargerAngle;15;8;0.9854031235135564;19966;false
CuttingLargerAngle2;15;8;0.9867384577580625;32404;false
DistanceFromG;15;8;0.38150071349294434;117563;false
CuttingEdges;15;8;0.9951341776795835;57841;false
LessArea;15;8;0.7759873782698036;1919488;false
DistanceFromG2;15;8;0.9842701231435971;406219;false
CuttingSmallerAngle;15;9;0.3041263675281433;20138;false
CuttingSmallerAngle2;15;9;0.33290887929825586;64399;false
CuttingLargerAngle;15;9;0.9867772580730405;17931;false
CuttingLargerAngle2;15;9;0.9872415089352997;76998;false
DistanceFromG;15;9;0.9001010781671159;298626;false
CuttingEdges;15;9;0.9972337104729945;45343;false
LessArea;15;9;0.7847375869685611;1452415;false
DistanceFromG2;15;9;0.9916527931927488;397874;false
CuttingSmallerAngle;15;10;0.3642447545055758;26195;false
CuttingSmallerAngle2;15;10;0.5856105455704557;34074;false
CuttingLargerAngle;15;10;0.9941764441625707;23285;false
CuttingLargerAngle2;15;10;0.9951408972949415;31077;false
DistanceFromG;15;10;0.9561366999630041;254849;false
CuttingEdges;15;10;0.9980092453393647;36333;false
LessArea;15;10;0.7854386725225484;1534550;false
DistanceFromG2;15;10;0.9941401088737382;567797;false
CuttingSmallerAngle;15;11;0.6477888325141378;25616;false
CuttingSmallerAngle2;15;11;0.8970345155786978;34194;false
CuttingLargerAngle;15;11;0.997248427672956;21310;false
CuttingLargerAngle2;15;11;0.9974821543372299;30358;false
DistanceFromG;15;11;0.9748295544632948;385039;false
CuttingEdges;15;11;0.998746205824478;49223;false
LessArea;15;11;0.9419520356353072;3133227;false
DistanceFromG2;15;11;0.9955142434332224;890909;false
CuttingSmallerAngle;15;12;0.7239046562021035;26330;false
CuttingSmallerAngle2;15;12;0.963354150918074;28034;false
CuttingLargerAngle;15;12;0.9982889382167962;16805;false
CuttingLargerAngle2;15;12;0.9987235898553706;23325;false
DistanceFromG;15;12;0.9860505522963903;474661;false
CuttingEdges;15;12;0.9992147077053123;19064;false
LessArea;15;12;0.9852479167011677;1402268;false
DistanceFromG2;15;12;0.9961319433433751;564310;false
CuttingSmallerAngle;15;13;0.9497648115850114;11185;false
CuttingSmallerAngle2;15;13;0.9713671058965189;14662;false
CuttingLargerAngle;15;13;0.9985598012790021;8900;false
CuttingLargerAngle2;15;13;0.9987657346721259;12290;false
DistanceFromG;15;13;0.9891225358067756;647715;false
CuttingEdges;15;13;0.9996636180889372;32318;false
LessArea;15;13;0.9864706342378978;1628433;false
DistanceFromG2;15;13;0.9992039268537604;917394;false
CuttingSmallerAngle;15;14;0.9742713122985043;23512;false
CuttingSmallerAngle2;15;14;0.9851414662308453;26021;false
CuttingLargerAngle;15;14;0.9988042386766027;11747;false
CuttingLargerAngle2;15;14;0.9990528073851773;19098;false
DistanceFromG;15;14;0.9988042386766027;924489;false
CuttingEdges;15;14;0.9998700176243219;21403;false
LessArea;15;14;0.9891858384500772;1927731;false
DistanceFromG2;15;14;0.9997555626023995;1063920;false
CuttingSmallerAngle;15;3;0.037392251156882314;45062;false
CuttingSmallerAngle2;15;3;0.022206765812021245;38123;false
CuttingLargerAngle;15;3;0.6480627892205789;23693;false
CuttingLargerAngle2;15;3;0.6294920540026998;34338;false
DistanceFromG;15;3;0.06850558025587515;11752;false
CuttingEdges;15;3;0.8300107266751465;45683;false
LessArea;15;3;0.0;1623466;false
DistanceFromG2;15;3;0.6197804191997096;56025;false
CuttingSmallerAngle;15;4;0.06469769833348456;27303;false
CuttingSmallerAngle2;15;4;0.026721734837605742;54415;false
CuttingLargerAngle;15;4;0.8238574841968364;23938;false
CuttingLargerAngle2;15;4;0.8372475210502134;32944;false
DistanceFromG;15;4;0.0931675891479902;17802;false
CuttingEdges;15;4;0.9112169593178991;43544;false
LessArea;15;4;1.405302721411956E-4;1632490;false
DistanceFromG2;15;4;0.799984877355352;98154;false
CuttingSmallerAngle;15;5;0.21483228987085262;25806;false
CuttingSmallerAngle2;15;5;0.2477262274859486;33086;false
CuttingLargerAngle;15;5;0.9287814172942565;22212;false
CuttingLargerAngle2;15;5;0.928777653461823;30852;false
DistanceFromG;15;5;0.7173577715270847;45658;false
CuttingEdges;15;5;0.9703373093412337;73126;false
LessArea;15;5;3.7275380959815195E-4;2681723;false
DistanceFromG2;15;5;0.8904243414088255;267083;false
CuttingSmallerAngle;15;6;0.30042948310800593;84419;false
CuttingSmallerAngle2;15;6;0.5346869971972426;49459;false
CuttingLargerAngle;15;6;0.9534434261863715;32599;false
CuttingLargerAngle2;15;6;0.9603517222467656;39038;false
DistanceFromG;15;6;0.7879956446783414;99385;false
CuttingEdges;15;6;0.9807223078343511;56265;false
LessArea;15;6;3.679800973071741E-4;1870134;false
DistanceFromG2;15;6;0.9226960650878626;323833;false
CuttingSmallerAngle;15;7;0.5070501769349424;31897;false
CuttingSmallerAngle2;15;7;0.855294589663687;44097;false
CuttingLargerAngle;15;7;0.9628285394549799;28445;false
CuttingLargerAngle2;15;7;0.9673931383107397;28951;false
DistanceFromG;15;7;0.8965278407887971;119379;false
CuttingEdges;15;7;0.986340639212219;54276;false
LessArea;15;7;0.8425047673520696;1851091;false
DistanceFromG2;15;7;0.9732238453860811;331156;false
CuttingSmallerAngle;15;8;0.6033663006986661;30720;false
CuttingSmallerAngle2;15;8;0.9536643217185397;38460;false
CuttingLargerAngle;15;8;0.9662039137404349;74945;false
CuttingLargerAngle2;15;8;0.968437905765951;40625;false
DistanceFromG;15;8;0.8966972144088559;195364;false
CuttingEdges;15;8;0.9910521415593903;50467;false
LessArea;15;8;0.8689995697696035;4675656;false
DistanceFromG2;15;8;0.9778574237062577;291142;false
CuttingSmallerAngle;15;9;0.7265946828781418;37399;false
CuttingSmallerAngle2;15;9;0.9624004815203905;56859;false
CuttingLargerAngle;15;9;0.9857544687414935;31125;false
CuttingLargerAngle2;15;9;0.9876751809044932;40862;false
DistanceFromG;15;9;0.9004809000998094;310371;false
CuttingEdges;15;9;0.9936109117592917;30242;false
LessArea;15;9;0.873857790002728;1828858;false
DistanceFromG2;15;9;0.9851646856002177;330785;false
CuttingSmallerAngle;15;10;0.8284184738227021;25697;false
CuttingSmallerAngle2;15;10;0.9683045747825157;33119;false
CuttingLargerAngle;15;10;0.9903880470616702;21940;false
CuttingLargerAngle2;15;10;0.9927256944509089;31563;false
DistanceFromG;15;10;0.920031455100868;392435;false
CuttingEdges;15;10;0.9964862159640597;32803;false
LessArea;15;10;0.9328986753693608;1950435;false
DistanceFromG2;15;10;0.990206575325893;555277;false
CuttingSmallerAngle;15;11;0.8683180594622387;23120;false
CuttingSmallerAngle2;15;11;0.9718143495575752;45211;false
CuttingLargerAngle;15;11;0.993581949611348;17889;false
CuttingLargerAngle2;15;11;0.9954202428996374;23749;false
DistanceFromG;15;11;0.9214741554002964;392847;false
CuttingEdges;15;11;0.997539282908489;37515;false
LessArea;15;11;0.9378839560433312;2279125;false
DistanceFromG2;15;11;0.9947736140096181;962029;false
